,# unix_time,cycles_done,cur_path,paths_total,pending_total,pending_favs,map_size,unique_crashes,unique_hangs,max_depth,execs_per_sec,valid_inputs,invalid_inputs,valid_cov,all_covered_probes,valid_covered_probes,total_inputs,algorithm
4387,10512,0.0,4417.0,4849.0,0.0,0.0,13415.23,1275.0,0.0,0.0,7.56,214612.0,157120.0,12708.59,34343.0,32534.0,371731.0,ei-no-havoc
4388,11512,0.0,4797.0,5081.0,0.0,0.0,13422.66,1344.0,0.0,0.0,3.43,226681.0,164401.0,12715.63,34362.0,32552.0,391081.0,ei-no-havoc
4389,12512,0.0,5145.0,5339.0,0.0,0.0,13431.64,1401.0,0.0,0.0,11.9,235974.0,170222.0,12724.22,34385.0,32574.0,406195.0,ei-no-havoc
4390,13512,0.0,5432.0,5576.0,0.0,0.0,13452.34,1417.0,0.0,0.0,5.35,242619.0,174444.0,12744.53,34438.0,32626.0,417062.0,ei-no-havoc
4391,14512,0.0,5642.0,5748.0,0.0,0.0,13462.5,1428.0,0.0,0.0,3.94,249595.0,177980.0,12754.69,34464.0,32652.0,427574.0,ei-no-havoc
4392,15512,0.0,5844.0,5896.0,0.0,0.0,13462.5,1431.0,0.0,0.0,7.98,253960.0,180096.0,12755.08,34464.0,32653.0,434055.0,ei-no-havoc
4393,16512,0.0,6014.0,6057.0,0.0,0.0,13462.5,1434.0,0.0,0.0,5.29,257008.0,181717.0,12755.08,34464.0,32653.0,438724.0,ei-no-havoc
4394,17512,0.0,6136.0,6177.0,0.0,0.0,13462.5,1436.0,0.0,0.0,3.0,259441.0,182693.0,12755.08,34464.0,32653.0,442133.0,ei-no-havoc
4395,18512,0.0,6240.0,6281.0,0.0,0.0,13462.89,1438.0,0.0,0.0,1.74,261500.0,183502.0,12755.47,34465.0,32654.0,445001.0,ei-no-havoc
4396,19512,0.0,6331.0,6360.0,0.0,0.0,13462.89,1440.0,0.0,0.0,3.19,263685.0,184429.0,12755.47,34465.0,32654.0,448113.0,ei-no-havoc
4397,20512,0.0,6416.0,6449.0,0.0,0.0,13462.89,1440.0,0.0,0.0,1.59,265356.0,185121.0,12755.47,34465.0,32654.0,450476.0,ei-no-havoc
4398,21512,0.0,6494.0,6521.0,0.0,0.0,13462.89,1440.0,0.0,0.0,1.74,266892.0,185721.0,12755.47,34465.0,32654.0,452612.0,ei-no-havoc
4399,22512,0.0,6573.0,6585.0,0.0,0.0,13462.89,1441.0,0.0,0.0,3.21,268401.0,186356.0,12755.47,34465.0,32654.0,454756.0,ei-no-havoc
4400,23512,0.0,6648.0,6666.0,0.0,0.0,13462.89,1441.0,0.0,0.0,1.89,269827.0,186999.0,12755.47,34465.0,32654.0,456825.0,ei-no-havoc
4401,24512,0.0,6714.0,6740.0,0.0,0.0,13463.28,1441.0,0.0,0.0,2.81,271135.0,187555.0,12755.86,34466.0,32655.0,458689.0,ei-no-havoc
4402,25512,0.0,6758.0,6782.0,0.0,0.0,13463.67,1441.0,0.0,0.0,3.08,272513.0,188175.0,12756.25,34467.0,32656.0,460687.0,ei-no-havoc
4403,26512,0.0,6814.0,6829.0,0.0,0.0,13463.67,1441.0,0.0,0.0,2.42,273818.0,188754.0,12756.25,34467.0,32656.0,462571.0,ei-no-havoc
4404,27512,0.0,6877.0,6894.0,0.0,0.0,13463.67,1441.0,0.0,0.0,1.11,274985.0,189371.0,12756.25,34467.0,32656.0,464355.0,ei-no-havoc
4405,28512,0.0,6937.0,6947.0,0.0,0.0,13463.67,1441.0,0.0,0.0,1.44,276116.0,189896.0,12756.25,34467.0,32656.0,466011.0,ei-no-havoc
4406,29512,0.0,6996.0,7004.0,0.0,0.0,13463.67,1441.0,0.0,0.0,1.19,277209.0,190449.0,12756.25,34467.0,32656.0,467657.0,ei-no-havoc
4407,30512,1.0,371.0,7026.0,0.0,0.0,13463.67,1475.0,0.0,0.0,52.46,298569.0,208559.0,12756.25,34467.0,32656.0,507127.0,ei-no-havoc
4408,31512,1.0,867.0,7046.0,0.0,0.0,13481.25,1538.0,0.0,0.0,34.81,325151.0,229117.0,12758.59,34512.0,32662.0,554267.0,ei-no-havoc
4409,32512,1.0,1389.0,7066.0,0.0,0.0,13485.55,1610.0,0.0,0.0,66.88,351482.0,249438.0,12762.11,34523.0,32671.0,600919.0,ei-no-havoc
4410,33512,1.0,1916.0,7085.0,0.0,0.0,13486.33,1692.0,0.0,0.0,53.16,377654.0,266304.0,12762.11,34525.0,32671.0,643957.0,ei-no-havoc
4411,34512,1.0,2633.0,7113.0,0.0,0.0,13490.23,1796.0,0.0,0.0,30.77,404820.0,284676.0,12763.67,34535.0,32675.0,689495.0,ei-no-havoc
4412,35512,1.0,3250.0,7147.0,0.0,0.0,13492.58,1907.0,0.0,0.0,66.01,428052.0,298865.0,12766.02,34541.0,32681.0,726916.0,ei-no-havoc
4413,36512,1.0,3809.0,7183.0,0.0,0.0,13496.09,1981.0,0.0,0.0,21.39,447186.0,312789.0,12766.41,34550.0,32682.0,759974.0,ei-no-havoc
4414,37512,1.0,4164.0,7219.0,0.0,0.0,13498.83,2052.0,0.0,0.0,15.71,466251.0,323881.0,12767.58,34557.0,32685.0,790131.0,ei-no-havoc
4415,38512,1.0,4458.0,7247.0,0.0,0.0,13507.03,2101.0,0.0,0.0,12.46,478806.0,331315.0,12769.14,34578.0,32689.0,810120.0,ei-no-havoc
4416,39512,1.0,4885.0,7280.0,0.0,0.0,13511.72,2153.0,0.0,0.0,8.43,491358.0,338982.0,12773.44,34590.0,32700.0,830339.0,ei-no-havoc
4417,40512,1.0,5231.0,7308.0,0.0,0.0,13514.84,2190.0,0.0,0.0,14.96,500568.0,344883.0,12773.83,34598.0,32701.0,845450.0,ei-no-havoc
4418,41512,1.0,5506.0,7318.0,0.0,0.0,13515.63,2201.0,0.0,0.0,11.93,507861.0,349158.0,12774.61,34600.0,32703.0,857018.0,ei-no-havoc
4419,42512,1.0,5735.0,7331.0,0.0,0.0,13516.41,2206.0,0.0,0.0,5.51,514193.0,352447.0,12775.39,34602.0,32705.0,866639.0,ei-no-havoc
4420,43512,1.0,5916.0,7337.0,0.0,0.0,13516.41,2208.0,0.0,0.0,2.56,517737.0,354334.0,12775.39,34602.0,32705.0,872070.0,ei-no-havoc
4421,44512,1.0,6065.0,7343.0,0.0,0.0,13516.41,2212.0,0.0,0.0,2.66,520456.0,355674.0,12775.39,34602.0,32705.0,876129.0,ei-no-havoc
4422,45512,1.0,6181.0,7351.0,0.0,0.0,13516.41,2213.0,0.0,0.0,1.71,522741.0,356610.0,12775.39,34602.0,32705.0,879350.0,ei-no-havoc
4423,46512,1.0,6274.0,7357.0,0.0,0.0,13516.41,2213.0,0.0,0.0,1.8,524920.0,357513.0,12775.39,34602.0,32705.0,882432.0,ei-no-havoc
4424,47512,1.0,6369.0,7362.0,0.0,0.0,13516.41,2216.0,0.0,0.0,1.75,526791.0,358271.0,12775.39,34602.0,32705.0,885061.0,ei-no-havoc
4425,48512,1.0,6450.0,7368.0,0.0,0.0,13516.41,2217.0,0.0,0.0,1.52,528389.0,358916.0,12775.39,34602.0,32705.0,887304.0,ei-no-havoc
4426,49512,1.0,6530.0,7370.0,0.0,0.0,13516.41,2217.0,0.0,0.0,1.6,529933.0,359538.0,12775.39,34602.0,32705.0,889470.0,ei-no-havoc
4427,50512,1.0,6609.0,7374.0,0.0,0.0,13516.8,2217.0,0.0,0.0,1.48,531415.0,360227.0,12775.78,34603.0,32706.0,891641.0,ei-no-havoc
4428,51512,1.0,6682.0,7379.0,0.0,0.0,13516.8,2217.0,0.0,0.0,1.35,532770.0,360884.0,12775.78,34603.0,32706.0,893653.0,ei-no-havoc
4429,52512,1.0,6730.0,7380.0,0.0,0.0,13516.8,2217.0,0.0,0.0,1.07,534104.0,361430.0,12775.78,34603.0,32706.0,895533.0,ei-no-havoc
4430,53512,1.0,6785.0,7384.0,0.0,0.0,13516.8,2217.0,0.0,0.0,1.42,535464.0,362106.0,12775.78,34603.0,32706.0,897569.0,ei-no-havoc
4431,54512,1.0,6849.0,7389.0,0.0,0.0,13516.8,2217.0,0.0,0.0,1.06,536656.0,362724.0,12775.78,34603.0,32706.0,899379.0,ei-no-havoc
4432,55512,1.0,6910.0,7394.0,0.0,0.0,13516.8,2217.0,0.0,0.0,1.4,537807.0,363266.0,12775.78,34603.0,32706.0,901072.0,ei-no-havoc
4433,56512,1.0,6968.0,7403.0,0.0,0.0,13516.8,2217.0,0.0,0.0,1.23,538916.0,363758.0,12775.78,34603.0,32706.0,902673.0,ei-no-havoc
4434,57512,1.0,7276.0,7457.0,0.0,0.0,13655.47,2235.0,0.0,0.0,8.75,545135.0,369321.0,12912.11,34958.0,33055.0,914455.0,ei-no-havoc
4435,58512,1.0,7393.0,7485.0,0.0,0.0,13655.86,2244.0,0.0,0.0,1.47,548293.0,371034.0,12912.5,34959.0,33056.0,919326.0,ei-no-havoc
4436,59512,1.0,7524.0,7547.0,0.0,0.0,13658.2,2257.0,0.0,0.0,1.75,551851.0,373235.0,12915.63,34965.0,33064.0,925085.0,ei-no-havoc
4437,60512,1.0,7590.0,7598.0,0.0,0.0,13658.2,2259.0,0.0,0.0,1.53,553013.0,373791.0,12915.63,34965.0,33064.0,926803.0,ei-no-havoc
4438,61512,2.0,71.0,7631.0,0.0,0.0,13658.2,2259.0,0.0,0.0,55.02,559904.0,378113.0,12915.63,34965.0,33064.0,938016.0,ei-no-havoc
4439,62512,2.0,553.0,7638.0,0.0,0.0,13658.2,2309.0,0.0,0.0,28.85,584101.0,399766.0,12915.63,34965.0,33064.0,983866.0,ei-no-havoc
4440,63512,2.0,1075.0,7647.0,0.0,0.0,13662.89,2377.0,0.0,0.0,51.83,611783.0,420695.0,12918.36,34977.0,33071.0,1032477.0,ei-no-havoc
4441,64512,2.0,1610.0,7661.0,0.0,0.0,13664.06,2445.0,0.0,0.0,11.49,639711.0,439463.0,12918.75,34980.0,33072.0,1079173.0,ei-no-havoc
4442,65512,2.0,2263.0,7682.0,0.0,0.0,13664.06,2531.0,0.0,0.0,56.78,667068.0,457386.0,12918.75,34980.0,33072.0,1124453.0,ei-no-havoc
4443,66512,2.0,2993.0,7705.0,0.0,0.0,13669.14,2630.0,0.0,0.0,30.86,690762.0,474742.0,12923.83,34993.0,33085.0,1165503.0,ei-no-havoc
4444,67512,2.0,3588.0,7729.0,0.0,0.0,13680.47,2712.0,0.0,0.0,36.81,711078.0,488770.0,12935.16,35022.0,33114.0,1199847.0,ei-no-havoc
4445,68512,2.0,3929.0,7743.0,0.0,0.0,13681.64,2767.0,0.0,0.0,16.44,729096.0,499092.0,12936.33,35025.0,33117.0,1228187.0,ei-no-havoc
4446,69512,2.0,4255.0,7757.0,0.0,0.0,13683.98,2818.0,0.0,0.0,26.49,744514.0,508977.0,12938.67,35031.0,33123.0,1253490.0,ei-no-havoc
4447,70512,2.0,4651.0,7775.0,0.0,0.0,13685.94,2856.0,0.0,0.0,16.29,758127.0,516987.0,12940.63,35036.0,33128.0,1275113.0,ei-no-havoc
4448,71512,2.0,5078.0,7794.0,0.0,0.0,13686.72,2901.0,0.0,0.0,5.52,769652.0,523873.0,12941.41,35038.0,33130.0,1293524.0,ei-no-havoc
4449,72512,2.0,5360.0,7809.0,0.0,0.0,13692.19,2917.0,0.0,0.0,12.69,776970.0,528580.0,12947.27,35052.0,33145.0,1305549.0,ei-no-havoc
4450,73512,2.0,5598.0,7821.0,0.0,0.0,13695.31,2924.0,0.0,0.0,8.55,783872.0,532365.0,12950.39,35060.0,33153.0,1316236.0,ei-no-havoc
4451,74512,2.0,5811.0,7824.0,0.0,0.0,13695.31,2929.0,0.0,0.0,4.67,788578.0,534904.0,12950.39,35060.0,33153.0,1323481.0,ei-no-havoc
4452,75512,2.0,5978.0,7829.0,0.0,0.0,13695.31,2930.0,0.0,0.0,5.86,791505.0,536459.0,12950.39,35060.0,33153.0,1327963.0,ei-no-havoc
4453,76512,2.0,6117.0,7831.0,0.0,0.0,13695.31,2930.0,0.0,0.0,2.21,794070.0,537663.0,12950.39,35060.0,33153.0,1331732.0,ei-no-havoc
4454,77512,2.0,6223.0,7832.0,0.0,0.0,13695.31,2930.0,0.0,0.0,5.21,796182.0,538447.0,12950.39,35060.0,33153.0,1334628.0,ei-no-havoc
4455,78512,2.0,6316.0,7833.0,0.0,0.0,13696.88,2932.0,0.0,0.0,1.77,798305.0,539409.0,12951.95,35064.0,33157.0,1337713.0,ei-no-havoc
4456,79512,2.0,6405.0,7834.0,0.0,0.0,13696.88,2933.0,0.0,0.0,5.13,799988.0,540158.0,12951.95,35064.0,33157.0,1340145.0,ei-no-havoc
4457,80512,2.0,6485.0,7835.0,0.0,0.0,13696.88,2933.0,0.0,0.0,2.57,801542.0,540771.0,12951.95,35064.0,33157.0,1342312.0,ei-no-havoc
4458,81512,2.0,6567.0,7837.0,0.0,0.0,13696.88,2933.0,0.0,0.0,1.78,803070.0,541425.0,12951.95,35064.0,33157.0,1344494.0,ei-no-havoc
4459,82512,2.0,6646.0,7839.0,0.0,0.0,13696.88,2933.0,0.0,0.0,1.29,804510.0,542116.0,12951.95,35064.0,33157.0,1346625.0,ei-no-havoc
4460,83512,2.0,6716.0,7839.0,0.0,0.0,13696.88,2933.0,0.0,0.0,2.43,805827.0,542710.0,12951.95,35064.0,33157.0,1348536.0,ei-no-havoc
4461,84512,2.0,6758.0,7840.0,0.0,0.0,13696.88,2933.0,0.0,0.0,1.79,807241.0,543338.0,12951.95,35064.0,33157.0,1350578.0,ei-no-havoc
4462,85512,2.0,6818.0,7841.0,0.0,0.0,13696.88,2933.0,0.0,0.0,1.03,808484.0,543906.0,12951.95,35064.0,33157.0,1352389.0,ei-no-havoc
4463,86512,2.0,6884.0,7843.0,0.0,0.0,13696.88,2933.0,0.0,0.0,1.1,809654.0,544534.0,12951.95,35064.0,33157.0,1354187.0,ei-no-havoc
4464,87512,2.0,6944.0,7845.0,0.0,0.0,13696.88,2933.0,0.0,0.0,1.09,810782.0,545042.0,12951.95,35064.0,33157.0,1355823.0,ei-no-havoc
4465,88512,2.0,7003.0,7848.0,0.0,0.0,13696.88,2934.0,0.0,0.0,1.24,811882.0,545542.0,12951.95,35064.0,33157.0,1357423.0,ei-no-havoc
4466,89512,2.0,7371.0,7874.0,0.0,0.0,13698.44,2967.0,0.0,0.0,2.68,820105.0,551991.0,12953.91,35068.0,33162.0,1372095.0,ei-no-havoc
4467,90512,2.0,7482.0,7888.0,0.0,0.0,13717.19,2969.0,0.0,0.0,1.23,823008.0,553741.0,12972.66,35116.0,33210.0,1376748.0,ei-no-havoc
4468,91512,2.0,7564.0,7918.0,0.0,0.0,13717.19,2977.0,0.0,0.0,1.09,825030.0,554859.0,12972.66,35116.0,33210.0,1379888.0,ei-no-havoc
4469,92512,2.0,7703.5,7947.0,0.0,0.0,13719.925,2995.5,0.0,0.0,1.1,829150.0,557365.0,12975.395,35123.0,33217.0,1386514.0,ei-no-havoc
4470,93512,2.0,7843.0,7976.0,0.0,0.0,13722.66,3014.0,0.0,0.0,1.11,833270.0,559871.0,12978.13,35130.0,33224.0,1393140.0,ei-no-havoc
4471,94512,2.0,7997.0,8046.0,0.0,0.0,13829.3,3037.0,0.0,0.0,12.63,838288.0,563335.0,13084.77,35403.0,33497.0,1401622.0,ei-no-havoc
4472,95512,2.0,8194.0,8199.0,0.0,0.0,13907.42,3076.0,0.0,0.0,30.77,849612.0,572939.0,13162.89,35603.0,33697.0,1422550.0,ei-no-havoc
4473,96512,3.0,480.0,8207.0,0.0,0.0,13907.42,3116.0,0.0,0.0,20.35,877066.0,595080.0,13162.89,35603.0,33697.0,1472145.0,ei-no-havoc
4474,97512,3.0,1027.0,8210.0,0.0,0.0,13907.42,3161.0,0.0,0.0,26.23,904248.0,616794.0,13162.89,35603.0,33697.0,1521041.0,ei-no-havoc
4475,98512,3.0,1601.0,8213.0,0.0,0.0,13907.42,3234.0,0.0,0.0,15.67,934251.0,636083.0,13162.89,35603.0,33697.0,1570333.0,ei-no-havoc
4476,99512,3.0,2230.0,8216.0,0.0,0.0,13907.42,3310.0,0.0,0.0,69.31,960587.0,653291.0,13162.89,35603.0,33697.0,1613877.0,ei-no-havoc
4477,100512,3.0,2981.0,8223.0,0.0,0.0,13913.28,3389.0,0.0,0.0,24.92,984500.0,670428.0,13168.36,35618.0,33711.0,1654927.0,ei-no-havoc
4478,101512,3.0,3589.0,8238.0,0.0,0.0,13923.05,3454.0,0.0,0.0,30.12,1005006.0,685037.0,13169.92,35643.0,33715.0,1690042.0,ei-no-havoc
4479,102512,3.0,3957.0,8250.0,0.0,0.0,13930.47,3502.0,0.0,0.0,66.01,1024022.0,696082.0,13175.39,35662.0,33729.0,1720103.0,ei-no-havoc
4480,103512,3.0,4321.0,8260.0,0.0,0.0,13935.55,3552.0,0.0,0.0,14.58,1039494.0,705962.0,13180.47,35675.0,33742.0,1745455.0,ei-no-havoc
4481,104512,3.0,4709.0,8270.0,0.0,0.0,13941.8,3585.0,0.0,0.0,14.45,1052051.0,713262.0,13187.11,35691.0,33759.0,1765312.0,ei-no-havoc
4482,105512,3.0,5133.0,8276.0,0.0,0.0,13941.8,3620.0,0.0,0.0,10.64,1063595.0,720101.0,13187.11,35691.0,33759.0,1783695.0,ei-no-havoc
4483,106512,3.0,5425.0,8283.0,0.0,0.0,13942.19,3640.0,0.0,0.0,6.01,1070445.0,724507.0,13187.5,35692.0,33760.0,1794951.0,ei-no-havoc
4484,107512,3.0,5653.0,8285.0,0.0,0.0,13942.19,3648.0,0.0,0.0,4.22,1077389.0,728207.0,13187.5,35692.0,33760.0,1805595.0,ei-no-havoc
4485,108512,3.0,5862.0,8287.0,0.0,0.0,13942.19,3651.0,0.0,0.0,2.92,1081709.0,730397.0,13187.5,35692.0,33760.0,1812105.0,ei-no-havoc
4486,109512,3.0,6033.0,8289.0,0.0,0.0,13945.31,3652.0,0.0,0.0,2.32,1084613.0,731977.0,13187.5,35700.0,33760.0,1816589.0,ei-no-havoc
4487,110512,3.0,6157.0,8290.0,0.0,0.0,13945.31,3653.0,0.0,0.0,3.35,1087031.0,732913.0,13187.5,35700.0,33760.0,1819943.0,ei-no-havoc
4488,111512,3.0,6259.0,8291.0,0.0,0.0,13945.7,3654.0,0.0,0.0,2.27,1089275.0,733882.0,13187.89,35701.0,33761.0,1823156.0,ei-no-havoc
4489,112512,3.0,6355.0,8295.0,0.0,0.0,13945.7,3654.0,0.0,0.0,1.7,1091061.0,734671.0,13187.89,35701.0,33761.0,1825731.0,ei-no-havoc
4490,113512,3.0,6442.0,8296.0,0.0,0.0,13945.7,3654.0,0.0,0.0,1.76,1092700.0,735372.0,13187.89,35701.0,33761.0,1828071.0,ei-no-havoc
4491,114512,3.0,6525.0,8296.0,0.0,0.0,13945.7,3655.0,0.0,0.0,1.92,1094227.0,736004.0,13187.89,35701.0,33761.0,1830230.0,ei-no-havoc
4492,115512,3.0,6606.0,8297.0,0.0,0.0,13945.7,3655.0,0.0,0.0,3.98,1095689.0,736669.0,13187.89,35701.0,33761.0,1832357.0,ei-no-havoc
4493,116512,3.0,6679.0,8297.0,0.0,0.0,13945.7,3655.0,0.0,0.0,1.44,1097073.0,737276.0,13187.89,35701.0,33761.0,1834348.0,ei-no-havoc
4494,117512,3.0,6731.0,8297.0,0.0,0.0,13945.7,3655.0,0.0,0.0,1.43,1098427.0,737860.0,13187.89,35701.0,33761.0,1836286.0,ei-no-havoc
4495,118512,3.0,6784.0,8297.0,0.0,0.0,13945.7,3655.0,0.0,0.0,1.98,1099760.0,738474.0,13187.89,35701.0,33761.0,1838233.0,ei-no-havoc
4496,119512,3.0,6850.0,8299.0,0.0,0.0,13945.7,3655.0,0.0,0.0,1.68,1100957.0,739066.0,13187.89,35701.0,33761.0,1840022.0,ei-no-havoc
4497,120512,3.0,6913.0,8301.0,0.0,0.0,13945.7,3656.0,0.0,0.0,1.74,1102110.0,739634.0,13187.89,35701.0,33761.0,1841743.0,ei-no-havoc
4498,121512,3.0,6974.0,8304.0,0.0,0.0,13945.7,3656.0,0.0,0.0,0.75,1103243.0,740132.0,13187.89,35701.0,33761.0,1843374.0,ei-no-havoc
4499,122512,3.0,7322.0,8328.0,0.0,0.0,13947.66,3676.0,0.0,0.0,12.01,1110658.0,745964.0,13187.89,35706.0,33761.0,1856621.0,ei-no-havoc
4500,123512,3.0,7405.0,8331.0,0.0,0.0,13947.66,3678.0,0.0,0.0,2.62,1112563.0,746881.0,13187.89,35706.0,33761.0,1859443.0,ei-no-havoc
4501,124512,3.0,7543.0,8348.0,0.0,0.0,13947.66,3682.0,0.0,0.0,5.9,1116255.0,749105.0,13187.89,35706.0,33761.0,1865359.0,ei-no-havoc
4502,125512,3.0,7600.0,8352.0,0.0,0.0,13947.66,3682.0,0.0,0.0,1.32,1117347.0,749496.0,13187.89,35706.0,33761.0,1866842.0,ei-no-havoc
4503,126512,3.0,7818.0,8370.0,0.0,0.0,13948.83,3704.0,0.0,0.0,6.0,1123505.0,753735.0,13189.06,35709.0,33764.0,1877239.0,ei-no-havoc
4504,127512,3.0,7965.5,8386.5,0.0,0.0,13949.220000000001,3719.0,0.0,0.0,20.46,1129772.5,758407.0,13189.255000000001,35710.0,33764.5,1888178.5,ei-no-havoc
4505,128512,3.0,8113.0,8403.0,0.0,0.0,13949.61,3734.0,0.0,0.0,34.92,1136040.0,763079.0,13189.45,35711.0,33765.0,1899118.0,ei-no-havoc
4506,129512,3.0,8354.0,8450.0,0.0,0.0,13956.25,3761.0,0.0,0.0,0.92,1144943.0,770420.0,13203.52,35728.0,33801.0,1915362.0,ei-no-havoc
4507,130512,4.0,105.0,8487.0,0.0,0.0,13966.41,3788.0,0.0,0.0,61.49,1157974.0,779786.0,13208.98,35754.0,33815.0,1937759.0,ei-no-havoc
4508,131512,4.0,626.0,8488.0,0.0,0.0,13966.41,3808.0,0.0,0.0,42.35,1180845.0,801104.0,13208.98,35754.0,33815.0,1981948.0,ei-no-havoc
4509,132512,4.0,1150.0,8490.0,0.0,0.0,13966.41,3864.0,0.0,0.0,67.31,1210283.0,821486.0,13210.94,35754.0,33820.0,2031768.0,ei-no-havoc
4510,133512,4.0,1678.0,8494.0,0.0,0.0,13966.8,3920.0,0.0,0.0,14.88,1236840.0,839635.0,13211.33,35755.0,33821.0,2076474.0,ei-no-havoc
4511,134512,4.0,2385.0,8500.0,0.0,0.0,13966.8,3985.0,0.0,0.0,72.61,1264213.0,857927.0,13211.33,35755.0,33821.0,2122139.0,ei-no-havoc
4512,135512,4.0,3060.0,8508.0,0.0,0.0,13970.7,4056.0,0.0,0.0,32.64,1285438.0,872940.0,13211.33,35765.0,33821.0,2158377.0,ei-no-havoc
4513,136512,4.0,3640.0,8526.0,0.0,0.0,13971.88,4121.0,0.0,0.0,41.4,1306887.0,888099.0,13212.11,35768.0,33823.0,2194985.0,ei-no-havoc
4514,137512,4.0,4081.0,8537.0,0.0,0.0,13974.22,4175.0,0.0,0.0,46.67,1326568.0,899541.0,13214.45,35774.0,33829.0,2226108.0,ei-no-havoc
4515,138512,4.0,4417.0,8549.0,0.0,0.0,13974.22,4204.0,0.0,0.0,16.5,1341135.0,908680.0,13214.45,35774.0,33829.0,2249814.0,ei-no-havoc
4516,139512,4.0,4833.0,8554.0,0.0,0.0,13974.61,4232.0,0.0,0.0,11.24,1353500.0,916177.0,13214.84,35775.0,33830.0,2269676.0,ei-no-havoc
4517,140512,4.0,5161.0,8566.0,0.0,0.0,13974.61,4268.0,0.0,0.0,11.02,1362523.0,921501.0,13214.84,35775.0,33830.0,2284023.0,ei-no-havoc
4518,141512,4.0,5479.0,8573.0,0.0,0.0,13975.0,4277.0,0.0,0.0,11.95,1369945.0,925754.0,13215.23,35776.0,33831.0,2295698.0,ei-no-havoc
4519,142512,4.0,5690.0,8576.0,0.0,0.0,13975.0,4282.0,0.0,0.0,9.74,1375994.0,929065.0,13215.23,35776.0,33831.0,2305058.0,ei-no-havoc
4520,143512,4.0,5894.0,8579.0,0.0,0.0,13975.0,4286.0,0.0,0.0,7.39,1380180.0,931229.0,13215.23,35776.0,33831.0,2311408.0,ei-no-havoc
4521,144512,4.0,6058.0,8580.0,0.0,0.0,13975.0,4286.0,0.0,0.0,2.56,1383059.0,932707.0,13215.23,35776.0,33831.0,2315765.0,ei-no-havoc
4522,145512,4.0,6181.0,8580.0,0.0,0.0,13975.0,4286.0,0.0,0.0,2.11,1385399.0,933629.0,13215.23,35776.0,33831.0,2319027.0,ei-no-havoc
4523,146512,4.0,6276.0,8580.0,0.0,0.0,13975.0,4286.0,0.0,0.0,1.91,1387575.0,934508.0,13215.23,35776.0,33831.0,2322082.0,ei-no-havoc
4524,147512,4.0,6372.0,8582.0,0.0,0.0,13975.0,4287.0,0.0,0.0,1.77,1389362.0,935272.0,13215.23,35776.0,33831.0,2324633.0,ei-no-havoc
4525,148512,4.0,6454.0,8582.0,0.0,0.0,13975.0,4287.0,0.0,0.0,2.62,1390937.0,935891.0,13215.23,35776.0,33831.0,2326827.0,ei-no-havoc
4526,149512,4.0,6536.0,8582.0,0.0,0.0,13975.0,4287.0,0.0,0.0,1.7,1392469.0,936476.0,13215.23,35776.0,33831.0,2328944.0,ei-no-havoc
4527,150512,4.0,6620.0,8582.0,0.0,0.0,13975.0,4287.0,0.0,0.0,2.89,1393947.0,937223.0,13215.23,35776.0,33831.0,2331169.0,ei-no-havoc
4528,151512,4.0,6693.0,8583.0,0.0,0.0,13975.0,4287.0,0.0,0.0,2.51,1395297.0,937845.0,13215.23,35776.0,33831.0,2333141.0,ei-no-havoc
4529,152512,4.0,6745.0,8583.0,0.0,0.0,13975.0,4287.0,0.0,0.0,2.37,1396644.0,938403.0,13215.23,35776.0,33831.0,2335046.0,ei-no-havoc
4530,153512,4.0,6798.0,8583.0,0.0,0.0,13975.0,4287.0,0.0,0.0,2.15,1397983.0,939001.0,13215.23,35776.0,33831.0,2336983.0,ei-no-havoc
4531,154512,4.0,6865.0,8583.0,0.0,0.0,13975.0,4287.0,0.0,0.0,1.32,1399138.0,939628.0,13215.23,35776.0,33831.0,2338765.0,ei-no-havoc
4532,155512,4.0,6929.0,8583.0,0.0,0.0,13975.0,4287.0,0.0,0.0,1.03,1400292.0,940216.0,13215.23,35776.0,33831.0,2340507.0,ei-no-havoc
4533,156512,4.0,6991.0,8584.0,0.0,0.0,13975.0,4287.0,0.0,0.0,1.83,1401396.0,940754.0,13215.23,35776.0,33831.0,2342149.0,ei-no-havoc
4534,157512,4.0,7370.0,8604.0,0.0,0.0,13989.45,4308.0,0.0,0.0,1.57,1409494.0,946961.0,13229.69,35813.0,33868.0,2356454.0,ei-no-havoc
4535,158512,4.0,7477.0,8609.0,0.0,0.0,13989.45,4312.0,0.0,0.0,1.61,1412378.0,948677.0,13229.69,35813.0,33868.0,2361054.0,ei-no-havoc
4536,159512,4.0,7563.0,8611.0,0.0,0.0,13989.45,4312.0,0.0,0.0,2.35,1414380.0,949866.0,13229.69,35813.0,33868.0,2364245.0,ei-no-havoc
4537,160512,4.0,7617.0,8614.0,0.0,0.0,13989.45,4312.0,0.0,0.0,1.62,1415366.0,950292.0,13229.69,35813.0,33868.0,2365657.0,ei-no-havoc
4538,161512,4.0,7847.0,8626.0,0.0,0.0,13992.58,4331.0,0.0,0.0,0.89,1422611.0,954714.0,13232.81,35821.0,33876.0,2377324.0,ei-no-havoc
4539,162512,4.0,8002.0,8644.0,0.0,0.0,13992.58,4341.0,0.0,0.0,1.25,1427564.0,958140.0,13232.81,35821.0,33876.0,2385703.0,ei-no-havoc
4540,163512,4.0,8196.0,8666.0,0.0,0.0,13998.83,4363.0,0.0,0.0,32.26,1438986.0,967776.0,13239.06,35837.0,33892.0,2406761.0,ei-no-havoc
